smiles,hall,zprime,a,b,c,alpha,beta,gamma,volume
O=N(=O)C[C@H](C1=C(N)N(C)C(=O)N(C1=O)C)c1ccccc1,164,1.0,13.9604,10.3267,10.8011,90.0,90.0,90.0,1557.1390982929481
O=N(=O)C[C@H](C1=C(N)N(C)C(=O)N(C1=O)C)c1ccccc1,164,1.0,13.826499999999998,10.228999999999997,10.7482,90.0,90.0,90.0,1520.1315600916992
O=C1CCCC[C@H]1[C@H](c1ccc(cc1)N(=O)=O)O,115,1.0,5.8453,8.7583,23.8651,90.0,90.0,90.0,1221.7711929654495
O=C1CCCC[C@H]1[C@H](c1cccc(c1)N(=O)=O)O,115,1.0,6.855899999999999,9.4456,18.962100000000003,90.0,90.0,90.0,1227.9493601853842
O=N(=O)c1ccc(NN=C2c3cccnc3c3ncccc23)cc1,82,1.0,9.063,13.473,12.215,90.0,75.309,90.0,1442.7608915692717
O=C1CCCc2nc3ccc(cc3c(c3ccccc3)c12)N(=O)=O,81,1.0,9.729499999999998,20.747500000000002,7.8416999999999994,90.0,111.90699999999998,90.0,1468.6439606369875
COc1cc(Cc2ccc(cc2)N(=O)=O)c(cc1OC)C(=O)c1ccccc1,2,2.0,9.533999999999999,12.529000000000002,17.309,85.64,85.99800000000002,68.912,1921.5322398384526
CCC[C@](C(=O)N[C@H](c1ccccc1)C)(C[C@@H](OC(=O)c1ccc(cc1)N(=O)=O)C)O,6,1.0,10.357999999999997,10.859,10.469000000000001,90.0,105.37,90.0,1135.4121139693943
Nc1c(cc(c(N2C=NC(=C2)N(=O)=O)c1N(=O)=O)N(=O)=O)N(=O)=O,82,1.0,8.383,18.448,8.584999999999999,90.0,78.74,90.0,1302.1107092275836
CC(C)(C)Nc1c(c(N)c(c(N)c1N(=O)=O)N(=O)=O)N(=O)=O,2,2.0,9.004,9.101999999999999,17.105,99.39,93.76,96.54,1368.9722114081746
Nc1c(cc(c(N2C=C(N=C2N=[N+]=[N-])N(=O)=O)c1N(=O)=O)N(=O)=O)N(=O)=O,290,1.0,10.667,12.598,21.482,90.0,90.0,90.0,2886.8127274119993
O=N(=O)c1cc(c(N2C=C(N=C2N=[N+]=[N-])N(=O)=O)c(c1)N(=O)=O)N(=O)=O,290,1.0,10.696,12.969,20.563,90.0,90.0,90.0,2852.425826711998
O=N(=O)c1ccc(cc1)/C=N/CC/N=C/c1ccc(cc1)N(=O)=O,6,1.0,9.156,7.233,11.516000000000002,90.0,82.50599999999999,90.0,756.1369419003825
O=N(=O)c1ccc(cc1)/C=N/CC/N=C/c1ccc(cc1)N(=O)=O,6,1.0,9.1606,7.2295,11.520099999999998,90.0,82.48500000000001,90.0,756.383442519454
CC1(C)C2=CC=C(N2)[C@](C)(C2=CC=C(N2)C(C2=CC=C([C@@](C3=CC=C1N3)(C)c1cc(cc(c1)N(=O)=O)N(=O)=O)N2)(C)C)c1cc(cc(c1)N(=O)=O)N(=O)=O,95,1.0,36.11900000000001,10.276599999999998,19.3307,90.0,89.71700000000001,90.0,7175.0916645749185
CC1(C)C2=CC=C(N2)[C@](C)(C2=CC=C(N2)C(C2=CC=C([C@@](C3=CC=C1N3)(C)c1cc(cc(c1)N(=O)=O)N(=O)=O)N2)(C)C)c1cc(cc(c1)N(=O)=O)N(=O)=O,95,1.0,36.04239061480554,10.2663,19.3106,90.0,89.7295501975812,90.0,7145.267130805398
CC1(C)C2=CC=C(N2)[C@](C)(C2=CC=C(N2)C(C2=CC=C([C@](C3=CC=C1N3)(C)c1cc(cc(c1)N(=O)=O)N(=O)=O)N2)(C)C)c1cc(cc(c1)N(=O)=O)N(=O)=O,1,2.0,10.5852,13.1521,13.704699999999997,81.772,69.32499999999999,85.114,1765.4493299195547
O=N(=O)c1cc2c(Nc3c2cc(cc3N(=O)=O)N(=O)=O)c(c1)N(=O)=O,81,1.0,7.3465,15.087600000000004,12.337199999999994,90.0,107.14599999999999,90.0,1306.6933551925088
CC(=O)O[C@H]1[C@@H](OC[C@H]([C@@H]1OC(=O)C)OC(=O)C)Oc1ccccc1N(=O)=O,6,1.0,8.173499999999997,8.7055,13.5548,90.0,104.576,90.0,933.4414940325436
CC(=O)O[C@H]1[C@@H](OC[C@H]([C@@H]1OC(=O)C)OC(=O)C)Oc1cccc(c1)N(=O)=O,6,4.0,15.858100000000002,15.711099999999998,16.815099999999997,90.0,117.483,90.0,3716.6629488077197
CC(=O)O[C@H]1[C@@H](OC[C@H]([C@@H]1OC(=O)C)OC(=O)C)Oc1ccc(cc1)N(=O)=O,6,2.0,10.857,6.7865,25.4346,90.0,102.02999999999999,90.0,1832.890838897967
O=N(=O)C1=CC(=C(C2=CN(Cc3ccccc3)C=C2)C2=NON=C12)N(=O)=O,95,1.0,27.48897151513314,4.764800000000001,24.6937,90.0,72.40870818960595,90.0,3083.117311874804
CN1C(=C(c2ccccc12)C1=C(C=C(C2=NON=C12)N(=O)=O)N(=O)=O)C,81,1.0,9.8327,7.0505,22.272,90.0,101.3423,90.0,1513.861393217672
CCOC(=O)[C@@H](/C(=C\c1ccccc1)/N(=O)=O)OC(=O)c1ccc(cc1)N(=O)=O,81,1.0,18.478,6.713,15.637,90.0,101.86,90.0,1898.2510407053462
N#CC(C(c1ccccc1)(C)C)(/N=N/c1ccc(cc1)N(=O)=O)C#N,82,1.0,6.510000000000001,11.239999999999998,23.51364553169409,90.0,83.1406716497518,90.0,1708.2348193701978
O=C(c1ccc(cc1)N(=O)=O)OC[C@@H]1O[C@]2(CCCCO2)[C@]2(O[C@@H]1CO2)c1ccccc1,95,1.0,33.02182258094581,6.778000000000002,18.622999999999998,90.0,77.55675133799781,90.0,4070.323271974391
O=C(c1ccc(cc1)N(=O)=O)OC[C@@H]([C@H]1O[C@]2(O[C@@H]1CO[C@]12CCCCO1)c1ccccc1)OC(=O)c1ccc(cc1)N(=O)=O,2,1.0,10.110000000000001,11.449,14.007000000000003,79.04,79.75,70.44,1488.3825205031033
COC(=O)[C@@H]([C@H]([C@@H]1O[C@]2(CCCCO2)[C@]2(O[C@@H]1CO2)c1ccccc1)OC(=O)c1ccc(cc1)N(=O)=O)OC(=O)c1ccc(cc1)N(=O)=O,115,1.0,12.629299999999999,12.940699999999998,19.247,90.0,90.0,90.0,3145.575367369973
O=C1CCCN1c1cccc(c1)N(=O)=O,81,1.0,6.949999999999999,10.607999999999999,12.730000000000002,90.0,92.91,90.0,937.316668689181
O=N(=O)C1(CCCCCCC2=C1C=NO2)N(=O)=O,82,1.0,8.734999999999998,16.569,8.764000000000001,90.0,66.18999999999998,90.0,1160.459765320512
O=N(=O)c1cc(ccc1/C=N/c1ccccc1)N(=O)=O,2,2.0,7.5001,11.992000000000006,14.111000000000002,90.867,93.531,107.08399999999999,1210.1211991197797
O=N(=O)c1ccc2N=CN(CCc3ccccc3)c2c1,82,1.0,6.638199999999999,11.4258,17.51541105228489,90.0,85.79402432531543,90.0,1324.909088855959
O=C(CCN1C=NC=N1)c1cccc(c1)N(=O)=O,143,1.0,26.334,4.5962,9.57,90.0,90.0,90.0,1158.317685756001
O=C1N[C@@](Nc2c(N(=O)=O)cc(N(=O)=O)cc21)(c3cc(N(=O)=O)ccc3)C,2,1.0,6.7524000000000015,9.228620000000003,13.514399999999998,76.42399999999999,88.586,87.23099999999998,817.5911087737776
Cc1cccc(c1)/C=C/C(=O)c1ccc(cc1)N(=O)=O,81,1.0,6.924600000000002,24.739000000000004,7.959000000000001,90.0,97.153,90.0,1352.8264277796902
CN1C=CC=C1[C@H](C1=CC=CN1C)c1ccc(cc1)N(=O)=O,6,2.0,10.785,6.4,23.202,90.0,100.55000000000001,90.0,1574.4223826528073
CCOC(=O)[C@H]1[C@H](c2ccc(cc2)N(=O)=O)N(O[C@@]21C(=O)Nc1c2cccc1)c1ccccc1,2,1.0,8.8355,10.9983,11.711200000000003,87.345,84.725,71.02899999999998,1071.5056128761266
COc1ccc(cc1Cc1cc(ccc1OC)N(=O)=O)N(=O)=O,2,1.0,7.6504,9.621999999999998,11.226829604892828,67.48175468190551,110.34032973068854,87.25300000000001,700.0064014771231
O=N(=O)c1cc2COCOc2c(Cc2cc(cc3COCOc23)N(=O)=O)c1,82,1.0,10.1667,13.5046,11.337899999999998,90.0,89.84900000000002,90.0,1556.6567086245905
CN(Cc1ccccc1)C#CC#CC#Cc1ccc(cc1)N(=O)=O,2,1.0,6.0498,8.217700000000004,16.171000000000006,88.79,82.33000000000001,81.94,788.8827626516842
CC(C)N(C#CC#CC#Cc1ccc(cc1)N(=O)=O)C(C)C,81,1.0,8.074,8.623,22.992,90.0,99.38,90.0,1579.3479035376392
O=N(=O)c1ccc(nc1C)/N=N/c1ccccc1,2,1.0,6.372,7.521999999999999,12.495,80.94,89.62,78.43,579.2058660301385
CCCOc1ccc(cc1)C(=O)NNC(=O)c1ccc(cc1)N(=O)=O,3,1.0,16.691999999999997,3.319,17.178999999999995,90.0,92.5338,90.0,950.7989589893139
CC[C@@]([C@@](N(=O)=O)(CC)C)(N(=O)=O)C,39,1.0,10.713999999999999,6.636999999999999,15.399000000000001,90.0,109.37199999999999,90.0,1033.0108554475942
CCOC([C@@H]1[C@H](CC[C@@H]1OC(c2cc(N(=O)=O)cc(N(=O)=O)c2)=O)C)=O,115,1.0,5.70057,9.9081,31.214100000000002,90.0,90.0,90.0,1763.029103278798
CO[C@@H]1O[C@H]2[C@@H]([C@@]1(/N=N/c1ccc(cc1)N(=O)=O)OC(=O)C)OC(OC2)(C)C,6,1.0,10.08,8.183999999999997,12.475999999999997,90.0,108.58999999999999,90.0,975.5044385624362
O=C(c1cc(cc(c1)N(=O)=O)N(=O)=O)O[C@@H]1CCC[C@]21C[C@@]2(C)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,81,1.0,5.95,22.438999999999997,17.496000000000006,90.0,90.536,90.0,2335.824612799572
Cc1ccc(cc1)C(=O)N/N=C/c1cccc(c1)N(=O)=O,143,1.0,32.657,4.7861,8.7596,90.0,90.0,90.0,1369.1225691849202
Cc1ccc(OC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)cc1,115,1.0,6.3963,8.137499999999998,26.183799999999994,90.0,90.0,90.0,1362.8639425117494
Cc1ccc(OC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)cc1,115,1.0,6.3681,7.9896,25.987999999999992,90.0,90.0,90.0,1322.2323228988791
OC[C@H]1O[C@H](C[C@@H]1O)N1C=Cc2c1c(ccc2)N(=O)=O,6,1.0,11.565586430720925,4.748,12.888,90.0,116.61015076720685,90.0,632.7582218775135
COc1ccc(cc1)C(=O)N/N=C/c1cccc(c1)N(=O)=O,6,1.0,6.847199999999999,4.8269,21.414000000000012,90.0,96.696,90.0,702.9210523797954
Nc1ccc(cc1)C(=O)N/N=C/c1ccccc1N(=O)=O,6,1.0,6.459399999999999,4.599799999999999,20.598,90.0,95.08,90.0,609.6027662604221
Cc1ccccc1[C@@H]1CN([C@H]2[C@@]1(COc1c2cccc1)N(=O)=O)C,82,2.0,17.8782,8.0447,23.466000000000005,90.0,82.395,90.0,3345.3052692783126
O=N(=O)[C@H]1Cc2ccccc2O[C@@H]1c1ccccc1,2,1.0,5.3769,10.105,12.817758842821437,73.87138446830782,107.48885312371651,84.86999999999999,626.6337957924443
CC(C)(CC1=CNc2ccccc12)N(=O)=O,82,1.0,6.117000000000001,10.123,18.868,90.0,88.63999999999999,90.0,1168.0225522695462
O=C(/C=C/c1ccccc1N(=O)=O)/C=C/C1=C(C)CCCC1(C)C,82,1.0,7.294099999999999,19.2984,12.749099999999999,90.0,87.10800000000002,90.0,1792.3345623367284
O=N(=O)c1cccc2ccc(nc12)C#N,82,1.0,6.625000000000001,17.447,7.7669999999999995,90.0,90.00000000000003,90.0,897.7593746249996
O=C1CC(C)(C)CC2=C1[C@H](/C=C/c1ccccc1N(=O)=O)C1=C(O2)CC(CC1=O)(C)C,90,1.0,33.31199999999999,9.414399999999999,14.458099999999995,90.0,102.3931,90.0,4428.584498961166
O=C(CN=[N+]=[N-])c1ccc(cc1)N(=O)=O,143,1.0,7.6307,9.516799999999998,12.409700000000004,90.0,90.0,90.0,901.1904999278712
Cc1ccc(CNc2cccc(c2)N(=O)=O)cc1,6,1.0,5.1851,21.408,5.683299999999999,90.0,98.01,90.0,624.7063636959551
CCN1c2ccccc2N2C(=O)C(=CN=C12)N(=O)=O,81,1.0,8.261,19.36,7.957,90.0,115.15999999999998,90.0,1151.8487442991195
O=N(=O)c1ccc(cc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1,81,1.0,8.4884,8.9834,27.088,90.0,96.5,90.0,2052.309219996344
O=N(=O)c1cccc(c1)C(N1CCCCC1)N1CCCCC1,290,1.0,8.2012,33.452999999999996,12.199299999999996,90.0,90.0,90.0,3346.935823599475
Cc1cc(NC2CCCCC2)nc2ccc(cc12)N(=O)=O,82,1.0,6.349500000000001,21.783,11.025200000000002,90.0,80.86499999999998,90.0,1505.5677883108729
COC(=O)C1=C(C)NC(=C([C@H]1c1ccccc1N(=O)=O)C(=O)OCC(=O)C)C,95,1.0,24.450615438633136,9.565999999999999,16.158999999999995,90.0,78.41349604614818,90.0,3702.4861476014557
N#CC1=C(N)C([C@@H](C2=C1CCCC2)c1cccc(c1)N(=O)=O)(C#N)C#N,95,1.0,21.913099265564718,12.377439999999996,13.4158,90.0,87.22410745951296,90.0,3634.4718703821495
O=N(=O)c1ccc(N2C=CN=N2)c(c1)N(=O)=O,115,2.0,8.028,10.568,22.568,90.0,90.0,90.0,1914.6669534720018
CC(c1cccc(c1N/C=C(/N(=O)=O)\C=N\c1c(cccc1C(C)C)C(C)C)C(C)C)C,2,1.0,9.075,10.793,13.935000000000004,107.092,95.994,102.53000000000002,1252.6705437513876
CCCCN1c2ccc(cc2[C@]2(C1=O)[C@@H](c1ccc(cc1)N(=O)=O)N1[C@@H](C2(C#N)C#N)C=Cc2c1cccc2)C,81,2.0,20.792999999999996,12.7079,22.526999999999997,90.0,109.401,90.0,5614.432394093348
N#CC1(C#N)[C@@H]2c3ccccc3C=CN2[C@H]([C@]21C(=O)N(c1c2cc(C)cc1)Cc1ccccc1)c1ccc(cc1)N(=O)=O,2,1.0,10.178600000000001,12.288999999999998,12.295000000000003,73.696,75.823,74.10199999999999,1395.8981883010083
O=N(=O)c1ccc2c3ccncc3c3ccccc3c3ccccc3c2c1,82,1.0,9.536899999999997,9.6309,18.0131,90.0,87.87200000000003,90.0,1653.342977951658
C#C[C@@]1(CC/C(=N\Nc2ccc(cc2N(=O)=O)N(=O)=O)/[C@@]1(C)CCC=C(C)C)OC(=O)C,81,2.0,19.237199999999998,19.785299999999996,12.576999999999996,90.0,107.983,90.0,4553.126679827878
COC(=O)/C(=N/NC(=O)c1ccc(cc1)N(=O)=O)/CC(=O)OC,2,2.0,8.7159,10.9174,17.771899999999995,85.413,79.539,67.13399999999999,1532.2106612213163
NNC(=O)Cc1ccccc1N(=O)=O,6,1.0,6.696200000000001,4.938799999999998,13.359299999999998,90.0,92.361,90.0,441.432933071068
O=C([C@@H](c1ccccc1)Nc1ccc(cc1)N(=O)=O)Nc1ccc(cc1)N(=O)=O,81,1.0,6.833,16.775,16.456000000000007,90.0,90.07,90.0,1886.2441424712065
Cc1cc(ccc1O)C(=O)Oc1ccc(cc1)N(=O)=O,95,2.0,40.96657805815168,8.004699999999998,16.107799999999997,90.0,83.59042354503299,90.0,5249.13572151422
O=C(Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)c1ccccc1,115,1.0,7.581799999999999,8.371399999999996,21.062499999999996,90.0,90.0,90.0,1336.8427834524987
CC1=NN(C(=C1)C)c1nnc(NN2C=NC(=N2)N(=O)=O)nn1,81,1.0,9.567700000000002,9.915500000000002,14.060200000000002,90.0,104.40099999999998,90.0,1291.9587121024654
CCN1C(=O)/C(=N\Nc2ccc(cc2)N(=O)=O)/C(=C(C1=O)C#N)C,2,4.0,8.408600000000002,19.075800000000005,19.3272,99.129,92.734,91.247,3055.9943979210043
CC[C@H]([C@H](c1ccc(cc1)N(=O)=O)O)[C@@H]([C@@H](OC)C)O,82,1.0,7.642,12.925,15.201999999999998,90.0,80.18,90.0,1479.5448671729453
O=C1N(C)c2c([C@@]31C=C[C@@H](C3)c1ccc(cc1)N(=O)=O)cccc2,115,1.0,6.0164,10.578099999999996,24.505999999999993,90.0,90.0,90.0,1559.6128330650386
O=N(c1ccc([C@H]2NCC[C@@H](c3ccccc3)O2)cc1)=O,2,1.0,7.188,8.714999999999998,12.598999999999998,77.23,84.77,67.62999999999997,711.7758938381594
CN(CC#N)c1ccc(cc1)N(=O)=O,81,2.0,7.149499999999999,25.353999999999996,10.278999999999998,90.0,95.62,90.0,1854.3019534098808
CN(CC#N)c1ccc(cc1)N(=O)=O,212,1.0,25.8337,34.325199999999995,4.154799999999999,90.0,90.0,90.0,3684.256100058351
CN(CC#N)c1ccc(cc1)N(=O)=O,290,1.0,7.399499999999999,25.559999999999995,10.422399999999998,90.0,90.0,90.0,1971.2012273279988
O=C1CCC[C@@H](O1)[C@@H]1C[C@H]1/C=N/Nc1ccc(cc1N(=O)=O)N(=O)=O,115,1.0,5.887,12.966999999999999,20.953999999999997,90.0,90.0,90.0,1599.5598194659983
O=C1CCC[C@@H](O1)[C@@H]1C[C@H]1/C=N/Nc1ccc(cc1N(=O)=O)N(=O)=O,115,1.0,5.887,12.966999999999999,20.953999999999997,90.0,90.0,90.0,1599.5598194659983
COc1ccc(cc1)CCN1c2ccc(cc2[C@@]2(C1=O)CC(=O)N([C@H]2c1ccccc1)Cc1ccccc1)N(=O)=O,81,1.0,9.619999999999997,15.672,18.278,90.0,100.984,90.0,2705.1932864014398
OC[C@H]1CCCN([C@@H]1c1ccc(cc1)N(=O)=O)c1ccc(cc1)OC,115,1.0,10.3757,12.023199999999997,14.365399999999996,90.0,90.0,90.0,1792.070954434094
O/N=C(\C1=NC=CN1C)/N(=O)=O,81,2.0,13.6524,7.441600000000002,14.497600000000004,90.0,93.823,90.0,1469.6163108891642
COc1ccc(cc1)[C@H]1CC(=O)[C@@H](C[C@@H]1N(=O)=O)C,115,1.0,7.791099999999999,10.271999999999998,17.535000000000004,90.0,90.0,90.0,1403.329192272
O=N(=O)c1ccccc1N1N=Cc2ccccc12,6,1.0,7.518999999999998,7.222999999999997,10.048999999999998,90.0,103.631,90.0,530.3865122330028
O=N(=O)c1ccccc1N1C=Cc2ccccc12,290,1.0,7.7446,38.063,7.7628,90.0,90.0,90.0,2288.3392196354407
CC1=Nc2ccccc2N1c1ccccc1N(=O)=O,2,1.0,7.7474,8.2529,10.229999999999997,86.58,82.2,71.914,615.9140724211753
C[C@H](CN1C=Cc2c1ccc(c2)N(=O)=O)OC(=O)C,6,1.0,4.690799999999999,10.752199999999998,12.383599999999998,90.0,90.314,90.0,624.5750683602965
NCCNc1cc(NCCN)c(cc1N(=O)=O)N(=O)=O,290,1.0,7.003600000000001,22.75,16.138,90.0,90.0,90.0,2571.2982022000015
O=N(=O)c1cc(c(NCc2ccccc2)cc1NCc1ccccc1)N(=O)=O,2,1.0,9.6792,10.024600000000001,10.256400000000001,108.13999999999999,97.415,104.58099999999999,891.6744779733672
CN(C)CCNc1cc(NCCN(C)C)c(cc1N(=O)=O)N(=O)=O,81,1.0,12.7313,15.670099999999994,9.447699999999998,90.0,110.843,90.0,1761.4782938710168
O=N(=O)c1cccc(c1)/C=N/N=C/c1ccccc1N(=O)=O,6,1.0,7.803599999999999,7.0914,12.342399999999996,90.0,101.742,90.0,668.7165508161129
O=N(=O)c1ccc(cc1)/C=N/N=C/c1cccc(c1)N(=O)=O,95,1.0,26.004513440645947,4.766,21.735999999999997,90.0,80.01356354975148,90.0,2653.089924355739
O=N(=O)c1ccc(cc1)/C=N/N=C/c1ccc(cc1)N(=O)=O,6,1.0,3.731799999999999,7.2442,23.9367,90.0,85.94699999999997,90.0,645.4841466849555
C=CCOc1ccc(cc1/N=C/1\C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)N(=O)=O,82,1.0,12.136,11.8833,15.618999999999996,90.0,88.31000000000002,90.0,2251.5256792262544
CC(=O)Oc1cc(ccc1/N=C/1\C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)N(=O)=O,6,1.0,10.816,9.810000000000002,11.542,90.0,117.31,90.0,1088.1589941716848
O=N(=O)C(c1ccccn1)(N(=O)=O)N(=O)=O,81,1.0,8.0672,10.496,11.234,90.0,109.66,90.0,895.7694414161757
CN(c1ccc(cc1)/C=C/N(=O)=O)C,290,1.0,7.4555,25.31800000000001,10.3118,90.0,90.0,90.0,1946.4383432182012
CC/C(=C\c1ccc(cc1)N(C)C)/N(=O)=O,115,1.0,5.964099999999999,8.449199999999998,23.140000000000004,90.0,90.0,90.0,1166.067957880799
O=N(=O)C(c1cccc(n1)C#N)(N(=O)=O)N(=O)=O,81,1.0,11.261099999999999,10.618199999999998,8.276599999999998,90.0,95.406,90.0,985.2527996926066
COc1ccc2c(c1)C(=CN2)[C@H](C1=CNc2c1cc(OC)cc2)c1cccc(c1)N(=O)=O,81,1.0,10.631000000000004,9.357,21.072000000000003,90.0,92.09,90.0,2094.727359726042
C=C[C@@H]1CC2=CC(=O)N3[C@]2(C=C1N(=O)=O)C=CC3,82,1.0,10.5663,10.9334,11.116300000000006,90.0,63.02339999999996,90.0,1144.4837886637188
OC(=O)/C(=C/c1ccc(cc1)N(=O)=O)/O,81,1.0,6.2747,9.772,14.037,90.0,90.974,90.0,860.5735025991077
CC1=CC2=C(C(=O)O1)[C@@H](c1ccc(cc1)N(=O)=O)C1=C(O2)CCCC1=O,81,1.0,11.67,12.076,11.613000000000005,90.0,99.49,90.0,1614.1866717088585
O=C1C[C@@H]2CC[C@H]([C@@H]([C@H]2[C@H]2N1CCC1=C2Nc2c1cccc2)c1ccccc1)N(=O)=O,9,1.0,21.033,9.9868,10.2026,90.0,102.928,90.0,2088.757405935193
C[C@@H](C[C@]1(CCC[C@H]1C)c1ccccc1)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,6,1.0,6.189,10.614000000000003,16.160000000000004,90.0,100.993,90.0,1042.072197744416
CN(C)c1cccc2c(cc(c(N(C)C)c12)N(=O)=O)N(=O)=O,90,1.0,15.540000000000003,10.088000000000001,17.971,90.0,98.41,90.0,2786.9745046587573
C[C@@H]1C/C(=N\Nc2ccc(cc2N(=O)=O)N(=O)=O)/[C@@]2(C1=O)CC[C@H](CC2)C(C)(C)C,2,2.0,13.05,13.058,13.738000000000001,72.19999999999999,74.82,84.45,2150.8548566007476
O=C1C(C)(C)C/C(=N\Nc2ccc(cc2N(=O)=O)N(=O)=O)/[C@]21C[C@H]1C[C@@H]2CC1,82,1.0,9.755999999999998,18.571,11.04,90.0,72.36000000000001,90.0,1906.1612702799137
CC(C)(C)C1CCC2(CC1)C(CC(C)(C)C2=O)=NNc1ccc(cc1N(=O)=O)N(=O)=O,81,1.0,6.252999999999999,16.123,22.492,90.0,97.15000000000002,90.0,2249.9452628941513
O=N(=O)c1c2ccccc2c(C#C)c2ccccc12,6,1.0,3.865910000000001,16.191299999999995,9.092899999999998,90.0,100.69600000000001,90.0,559.2732110637966
CCOC([C@H]1CC[C@@H]2[C@@H](/C=N/Nc3c(N(=O)=O)cc(N(=O)=O)cc3)[C@H]1C=CC2)=O,81,1.0,6.885,12.524999999999999,22.727,90.0,96.22,90.0,1948.3170608066225
CCOC(=O)C[C@@H]([C@@H](NC(=O)C[C@@H]([C@H](C(C)C)NC(=O)OC(C)(C)C)CN(=O)=O)CC(C)C)CN(=O)=O,432,1.0,13.503,13.503,14.005,90.0,90.0,119.99999999999999,2211.4355161115463
CC[C@@H]([C@@H]([C@@H](CN(=O)=O)CC(=O)O)NC(=O)OC(C)(C)C)C,6,1.0,11.226,7.133000000000002,12.018000000000008,90.0,110.948,90.0,898.73632505767
CCOC(=O)C[C@@H]([C@@H](NC(=O)OC(C)(C)C)CC(C)C)CN(=O)=O,112,1.0,11.306,31.857,5.353,90.0,90.0,90.0,1928.0180704260008
COc1cc(/C=N/NC(=O)c2ccncc2)ccc1OCc1ccc(cc1)N(=O)=O,266,1.0,10.798,23.600999999999992,14.698000000000004,90.0,90.0,90.0,3745.691203404001
CC[C@@]1(O[C@@H]([C@@H]2[C@H]1OC(O2)(C)C)OCc1ccccc1)[C@@H]1O[C@H](C[C@H]1C)COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,115,1.0,8.413,15.283,23.222,90.0,90.0,90.0,2985.7890621380016
C/C=N/Nc1ccc(cc1)N(=O)=O,81,1.0,4.371999999999998,17.779999999999998,11.464999999999998,90.0,97.05,90.0,884.483990446847
O=N(=O)c1ccc(cc1)N1C=Nc2ccccc12,90,2.0,25.073999999999998,7.1422,24.283000000000005,90.0,96.59900000000002,90.0,4319.874151049355
O=N(=O)c1ccc(cc1)N1c2ccccc2N=C1c1ccccc1,2,4.0,10.2685,15.141099999999998,19.4521,91.886,95.725,90.118,3007.583643254026
Cc1cccc(c1)C1=Nc2ccccc2N1c1ccc(cc1)N(=O)=O,2,1.0,8.186,9.806,11.263999999999998,112.82499999999997,98.468,94.276,815.649835571179
COc1ccc2ccc(O)cc2c1OCc1ccc(cc1)N(=O)=O,81,1.0,8.6976,22.815999999999995,7.431299999999999,90.0,93.851,90.0,1471.3704259424478
CCOC(=O)C1=C(OCc2ccccc2C1)c1ccc(cc1)N(=O)=O,81,1.0,8.7664,8.7325,22.469,90.0,91.846,90.0,1719.1674230994158
CCOC(=O)C1(Cc2ccccc2C1)C(=O)c1ccc(cc1)N(=O)=O,81,1.0,8.0757,6.151,33.116,90.0,92.33,90.0,1643.6319492515374
CCOC(=O)c1cc2ccccc2cc1c1ccc(cc1)N(=O)=O,115,1.0,7.6981,10.914399999999999,19.206,90.0,90.0,90.0,1613.690859543839
O[C@H]1[C@H]2C[C@@H]3[C@@H]([C@H]1[C@@](C)(C3)N(=O)=O)C2,82,1.0,6.423,12.245,12.24815985918449,90.0,81.56587381831709,90.0,952.8952119007637
O=N(=O)c1ccc(Oc2ccccc2Oc2ccc(cc2)N(=O)=O)cc1,81,1.0,9.0869,11.8627,14.6945,90.0,100.347,90.0,1558.2372155983564
CC(C)Nc1c(c(NC(C)C)c(c(NC(C)C)c1N(=O)=O)N(=O)=O)N(=O)=O,90,2.0,18.758999999999997,11.767000000000001,36.604000000000006,90.0,104.259,90.0,7830.940212038769
COc1ccccc1/C=C/C=C/c1ccc(cc1)N(=O)=O,290,1.0,7.471,14.283,25.94000000000001,90.0,90.0,90.0,2768.01312042
COc1ccccc1[C@@H]1[C@H](/C=C/c2ccc(cc2)N(=O)=O)[C@H]([C@H]1/C=C/c1ccc(cc1)N(=O)=O)c1ccccc1OC,6,1.0,11.539600000000004,16.129,7.9035,90.0,90.264,90.0,1471.0012588200627
CC(=O)C[C@H]1[C@H](N(=O)=O)C(=C(C=C1N(=O)=O)N(=O)=O)NN(c1ccccc1)c1ccccc1,82,1.0,9.254,13.531,17.27401793240725,90.0,75.2160518688589,90.0,2091.375576450595
O=N(=O)c1ccc2c(c1)C[C@H]1N[C@]2(C)c2c1cccc2,11,2.0,20.67607898288674,8.952399999999999,14.835999999999999,90.0,76.02359922459144,90.0,2664.852431875012
O=N(=O)C([C@H]1C=C(C)c2c([C@@]1(C)N(=O)=O)c(C)ccc2C)(N(=O)=O)N(=O)=O,2,1.0,6.404,9.553,14.08,83.74,86.12000000000002,75.7,828.969578237774
COc1ccc(cc1)/C=C(\c1ccc(cc1)N(=O)=O)/C(=O)O,81,1.0,6.526699999999998,15.173499999999999,14.9585,90.0,95.729,90.0,1473.984117371165
