ccdc_id,CHIRAL SMILES
BUAZBZ02,CC(c1cc(cc(c1/N=N/c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C
BUAZBZ03,CC(c1cc(cc(c1/N=N/c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C
BUAZBZ04,CC(c1cc(cc(c1/N=N/c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C
BUDMOD,OC(=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O
BUKYIP,COC(=O)[C@@]12N=NC[C@H]2c2c(C[C@@H]1C)cccc2
BUKYOV,COC(=O)[C@]12N=NC[C@@H]2c2c([C@H](C1)C)cccc2
BUPDUL,CC1(C)N=NC2=C1c1ccccc1C1=C(c3ccccc23)C1(C)C
BUSSOX10,N#C[C@@H]1CN(c2ccccc2)[C@@]34[C@]1(N=[N+](c5ccccc5)[N-]4)CCCC3
BUVJOT,CCCCN(c1ccc(cc1)/N=N/c1ccc(c(c1)C#N)c1ccc(c(c1)C#N)C#N)CCCC
BUVJOT01,CCCCN(c1ccc(cc1)/N=N/c1ccc(c(c1)C#N)c1ccc(c(c1)C#N)C#N)CCCC
BUXNEO,CCOC(=O)C1=CC2=C3C1=CC=CC=C3N=NC2(C)C
BUYFIL03,c1ccc2c(c1)N=Nc1c(CC2)cccc1
BUYSUJ,Cc1ccc(cc1)/N=N/c1ccc(cc1C)O
BUYSUJ01,Cc1ccc(cc1)/N=N/c1ccc(cc1C)O
BUYWEX,Cc1ccc(cc1)/N=N/c1ccc(c(c1C)/N=N/c1ccc(cc1)C)O
CADBER,CC1=NC(=NO1)C1=NON=C1/N=N/C1=NON=C1C1=NOC(=N1)C
CAJXIX,CC(C)(C)/N=[N+]([O-])/C1=NON=C1/N=N/C2=NON=C2/[N+]([O-])=N/C(C)(C)C
CAMWIY,CCCCCCCOc1ccc(cc1)/N=N/c1c(C)c(C)c(c(c1C)C)/N=N/c1ccc(cc1)OCCCCCCC
CAZBZO10,[O-]/[N+](c1ccccc1)=[N+]([O-])/c2ccccc2
CAZBZO11,[O-]/[N+](c1ccccc1)=[N+]([O-])/c2ccccc2
CAZBZO12,[O-]/[N+](c1ccccc1)=[N+]([O-])/c2ccccc2
CAZBZO14,[O-]/[N+](c1ccccc1)=[N+]([O-])/c2ccccc2
CDPAZP,c1ccc(cc1)/N=N/C(=C/c1ccccc1)/Cc1ccccc1
CEHFEC,C=CCCOc1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O
CEHMAF,COC(=O)c1ccccc1/N=N/C1=C/C(=C/Nc2ccccc2O)/C(=O)C=C1
CEKZAT,Cc1ccc(cc1)/N=N/[C@@]1(C(=O)c2ccccc2)C(=O)[C@]2(C([C@@H]1CC2)(C)C)C
CEMBOL,COC(=O)[C@@]12N=NC[C@@H]1c1c([C@H]2C(C)C)cccc1
CEMXEX,O=C1N2CCOCCOCCN(CCOCCOCC2)C(=O)c2nc(/N=N/c3nc1ccc3)ccc2
CEPJAI,CN1N=C([O-])[N+](=NC1=O)C
CESCIN,Cc1ccc(cc1)/N=N/c1ccc(cc1)O
CETMIX,O=C(c1ccc(cc1)/N=N/c1ccccc1)O[C@]12CC[C@]32[C@@H]2CC[C@@]42[C@]2([C@]3(CC1)CC2)CC4
CHMDIM,C/N=[N+]([O-])\C1CCCCC1
CINGUD,CC(=O)c1ccccc1/N=N/C1=CC=CN1
CINHAK,CCC(C1=N/C(=N\Nc2ccccc2C(=O)C)/C=C1)(C1=CC=C(N1)/N=N/c1ccccc1C(=O)C)CC
CIPVEC,C[N+]1=NC2=C(c3ccccc3)C=NN2[N-]1
CIXCIX,O=Cc1cc(/N=N/c2ccc(cc2)C(C)C)ccc1O
CIZDUM,CCOc1ccc(cc1)/N=N/c1ccc(cc1)C
CIZWUD,N#C/N=[N+]([O-])/c1ncccc1
CMZOXB,Cc1ccc(/N=[N+]([O-])\c2ccccc2)cc1
COBDIH,c1cc2/N=N\c3cccc(-c4cccc(/N=N\c5cc(-c(c1)c2)ccc5)c4)c3
COTBUK,CCCCCCCCCCCCOc1ccc(cc1)/N=N/c1ccc(c(c1)C)OCCCCCCCCCCCC
COTCAR,CCCCCCOc1ccc(cc1)/N=N/c1ccc(c(c1)C)OCCCCCC
COTCEV,CCCCCCCCCCOc1ccc(cc1)/N=N/c1ccc(c(c1)C)OCCCCCCCCCC
COTCIZ,CCCCCCOc1ccc(cc1C)/N=N/c1ccc(c(c1)C)OCCCCCC
COTPAE,CCCCCCOc1ccc(cc1)/N=N/c1ccc(cc1)OCCCCCC
COTRIM,[O-][n+]1ccc(/[N+]([O-])=N/c2ccccc2)cc1
COYZEX,[O-][N+]1=NC2=NN=NN2N=C1N
COZLAF,CCCCCCCCCCCCCCOc1ccc(/N=[N+]([O-])/c2ccc(OCCCCCCCCCCCCCC)cc2)cc1
CPCMPZ,COC(=O)[C@@]1(N=N[C@H]([C@H]1c1ccccc1)C)c1ccccc1
CUCMAP,O=C1OC(=O)[C@@H]2[C@H]1[C@@]1(N=N2)C(=O)C2=C(CC1(C)C)N(N=C2C)c1ccccn1
CUDPIA,c1ccc(cc1)/N=C\1/N=NC(O1)(c1ccccc1)c1ccccc1
CUDPUM,CC1(C)N=NC(=O)N1c1ccccc1
CUDQID,c1ccc(c(c1)/N=N/c1ccccc1)/N=N/c1ccccc1
CUMXEQ,c1ccc(cc1)NCc1cccc(n1)/N=N/c1ccccc1
CUMXIU,CC(c1cccc(c1/N=C/c1cccc(n1)/N=N/c1ccccc1)C(C)C)C
DAJSUC,[O-][N+]1=NC(c2ccccc2)=CC3=C(CCCC3)C1
DAJVUG,C1COC2=NON=C2/N=N/C2=NON=C2O1
DAJWIV,COC1=NON=C1/N=N/C1=NON=C1OC
DAPFIJ,CCOC1=CC2=C(C3=CC=CC=C1C3)N=NC1=C(C(=NN21)C)c1ccccc1
DAVLEU,COc1ccc(cc1)/N=N/c1ccc2c(c1)OCCOCCOCCOCCO2
DAXBOW,O=C1ON=C(N1)C1=NON=C1/N=N/C1=NON=C1C1=NOC(=N1)N
DAXJOE,O=C(C1=CC=CN1)/N=N/c1ccccc1
DAXXIM,c1ccc(cc1)/N=N/C(=N\c1ccccc1)/Nc1ccccc1
DAYTED,CCCCc1ccc(cc1)/N=N/C1=C/C(=C/NC(CO)(CO)CO)/C(=O)C(=C1)OC
DAZCOE,C1C[C@H]2CC[C@@H]1N=N2
DBODIM,O=C(c1ccccc1)/N=N/C(=O)c1ccccc1
DECLEF,CN1N=NC(/N=[N+]([O-])/C2=NN(C)N=N2)=N1
DECYAM,OCCN(c1ccc(cc1)/N=N/C1=NC(=C(N1)C#N)C#N)CCO
DEFREL,COC(=O)[C@H]1CN=N[C@]21C[C@@H]1[C@](C2=O)(C)CC[C@H]2[C@H]1CC=C1[C@]2(C)CC[C@@H](C1)OC(=O)C
DEPRUL,COc1ccc(cc1)C(=O)/N=N/[C@]1(C)N(N=C(C1(C)C)C)C(=O)c1ccc(cc1)OC
DERFAI,C=CN1C=CC=C1/N=N/c1ccccc1
DETLIY,COc1ccc(cc1)/N=N/c1ccc(cc1)[C@H](C1=CC=CN1)C1=CC=CN1
DEZKEY,c1ccc2c(c1)nc(cn2)/N=N/c1cnc2c(n1)cccc2
DEZKOI,COc1ccc2c(c1)[C@H]1N=N[C@@]3([C@]1([C@H]2C(=C(N3)C)C(=O)OC)C(=O)OC)C
DIGBOK01,O1CCN(CC1)/C(=C/N=N/C=C(\c1ccccc1)/N1CCOCC1)/c1ccccc1
DIGXAV,Nc1ccccc1/N=N/c1cccnc1
DIJGUB,CCc1ccc(cc1)/N=N/c1ccc(c(c1)/C=N/c1ccc(c(c1)OC)OC)O
DIJHAI,CCc1ccc(cc1)/N=N/c1ccc(c(c1)/C=N/c1ccc(cc1)C)O
DIRVOS,Cc1cc(/N=N/C2=C(c3ccccc3)NN(c4cc(C)ccc4)C2=O)ccc1
DISJAQ,CC1=NN(C2=C1/N=N/C1=C(Nc3ccccc3/N=N/c3c(N2)cccc3)N(N=C1C)c1ccccc1)c1ccccc1
DISPAZ,CC1=C(/N=N/c2c(O)ccc3c2cccc3)C(=O)N(N1C)c1ccccc1
DOBQET,Oc1c(/N=[N+]([O-])/c2ccccc2)cccc1
DODGUB,CCCCCCOc1ccc(cc1)/N=N/c1ccc(cc1)C(=O)OCCCCCC(=O)O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2[C@@H](CCCC(C)C)C)C)C1)C
DODHEM,CCCCCCCCOc1ccc(cc1)/N=N/c1ccc(cc1)C(=O)OCCCCCC(=O)O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2[C@@H](CCCC(C)C)C)C)C1)C
DOJBEM,COc1ccc(cc1)/N=N/c1ccc(c(c1)[C@@H](Cc1ccccn1)O)O
DOJLUL,CCc1c(C)c(/N=N/c2ccccc2)c(c(c1O)C(=O)OC)C
DOJMAS,COC(=O)c1c(O)cc(c(c1C)/N=N/c1cc(C)cc(c1)C)C
DOJMEW,CCOC(=O)c1c(O)cc(c(c1C)/N=N/c1ccc(cc1)C(C)(C)C)C
DOKZOS,COC(=O)[C@@]12CCC[C@@]3([C@H](C2=O)[C@H](C=C1)N=N3)C
DOLLEV,CC1(C)[C@@H]2N=N[C@H]1[C@@H]1[C@H]2[C@@H]2C=C[C@H]1C2
DOLLIZ,CC1(C)[C@@H]2N=N[C@H]1[C@@H]1[C@H]2[C@@H]2CC[C@H]1C2
DOSTIQ,CCOC(=O)[C@H]1[C@@H]2[C@H](CC[N@@]2O[C@]1(C)/N=N/C(=O)N)OCc1ccccc1
DOVVEP,CCCOc1ccc(/N=[N+]([O-])/c2ccc(OCCC)cc2)cc1
DPAZEC,C1CC[C@@H](N=N[C@H](C1)c1ccccc1)c1ccccc1
DPCBAZ,O=C(/N=N/c1ccccc1)NNc1ccccc1
DPFMAZ10,c1ccc(cc1)N/N=C/N=N/c1ccccc1
DPTZTZ10,c1ccc(cc1)C1=C(N=NC2=NC=NN12)c1ccccc1
DUDNAR,CC1=NN([C@H](N=N1)C)C(=O)C
DUPYAO,Cc1ccc(cc1)/N=N/c1ccc(cn1)O
DURDID,CC1=CC(C)(C)[N+]([O-])=[N+]1[O-]
DUSJAD,CN(c1ccc(cc1)/N=N/c1ccccn1)C
DZCHEP,CC(=C1[C@@H]2CC[C@H]1N=N2)C
DZHPDO,[O-][N+]1=[N+]([C@@H]2C[C@H]1CC2)[O-]
DZOCTO,[O-][N+]1=N[C@@H]2CC[C@H]1CC2
DZTCDE,C1C[C@H]2N=N[C@@H]1[C@@H]1[C@H]2CC1
EAZOBZ10,CCOC(c1ccc(/N=[N+]([O-])/c2ccc(C(OCC)=O)cc2)cc1)=O
EBEBEU,Oc1ccc(cc1/C=N/c1ccccn1)/N=N/c1ccccc1
EBUXUX,N#CC(=C(c1ccc2c(c1)ccc(c2)/N=N/c1ccc(cc1)N(C)C)C)C#N
ECUMIY,Cc1ccc(cc1C)/N=N/c1ccc(c(c1)C)C
ECUMIY01,Cc1ccc(cc1C)/N=N/c1ccc(c(c1)C)C
ECUMIY02,Cc1ccc(cc1C)/N=N/c1ccc(c(c1)C)C
EDOXEA,CCCCN(c1ccc(cc1)/N=N/c1ccnc(c1)c1nccc(c1)/N=N/c1ccc(cc1)N(CCCC)CCCC)CCCC
EFELUY,CC(C1=CC=C(C2=C(C=C(C2=C1)C)/N=N/c1cccc2c1cccc2/N=N/C1=C2C(=CC=C(C=C2C(=C1)C)C(C)C)C)C)C
EFEPIQ,CC1=CC=C(C=C2C1=C(Cc1ccc(cc1)/N=N/C1=C3C(=CC=C(C=C3C(=C1)C)C(C)C)C)C=C2C)C(C)C
EFEQUD,O=Cc1ccc(/N=N/C2=C3C(C)=CC=C(C(C)C)C=C3C(C)=C2)cc1
EFIPER,c1ccc(nc1)/N=N\c1ccccn1
EGANOS,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cccc(c1)/N=N/c1cccc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1
EGANUY,c1ccc(cc1)N(c1ccccc1)c1cccc(c1)/N=N/c1cccc(c1)N(c1ccccc1)c1ccccc1
EHUDOD,O=C1N=N[C@](N1c1ccccc1)(O)C(C)(C)C
EJEHAC,N#CC1=NON=C1OC1=NON=C1/N=N/C1=NON=C1OC1=NON=C1C#N
EJOTEF,c1ccc2c(c1)COc1ccccc1/N=N\c1c(OC2)cccc1
EJOTIJ,c1ccc2c(c1)COc1ccccc1/N=N/c1c(OC2)cccc1
EKIQOE,C=CC(C)(C)C1=CC(C)(C)[N+]([O-])=[N+]1[O-]
ELEMEP,COc1cccc(c1)/N=N/c1ccccc1C(=O)NC(C(=O)N[C@H](C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N)(C)C)(C)C)(C)C)(C)C)C)(C)C
ELUGAU,CC1=NN(C(=C1)C)C1=NN2C(=NN1)N=NC12CCCCC1
ELUGEY,COc1ccc(cc1)[C@]1(C)N=NC2=NNC(=NN12)N1N=C(C=C1C)C
ELUGIC,CC1=NN(C(=C1)C)C1=NN2C(=NN1C)N=NC2(C)C
EMAYEX,CCOC(c1c(O)c(C(OCC)=O)c(C)c(/[N+]([O-])=[N+]([O-])/c2c(C)c(C(OCC)=O)c(O)c(C(OCC)=O)c2C)c1C)=O
EPZPHV,CCCCC(=O)Oc1ccc(cc1)/N=N/c1ccc(cc1)OCC
EPZPHX,CCCCCC(=O)Oc1ccc(cc1)/N=N/c1ccc(cc1)OCC
EREFEP,OC1=NN2C(=NN=C2)N=N1
EREFIT,OC1=NN2C(N)=NN=C2N=N1
EVESIJ04,n1ccc(cc1)/N=N/c1ccncc1
EVESIJ05,n1ccc(cc1)/N=N/c1ccncc1
EVESIJ06,n1ccc(cc1)/N=N/c1ccncc1
EVIQEF,CCOC(NC(NC1=NO[N+]([O-])=C1/N=N/c2c(C)cc(C)cc2C)=O)=O
EVOBOG,COC(c1c(c2c(/N=[N+]([O-])/c3c(c4c(C(OC)=O)c(C)nc(C)c4C(OC)=O)cccc3)cccc2)c(C(OC)=O)c(C)nc1C)=O
EVOWUH,COc1cc(/N=N/c2ccc(cc2)C)cc(c1O)C=O
EVOXAO,COc1cc(/N=N/c2ccccc2C)cc(c1O)C=O
EWIXIT02,Oc1ccc2c(c1)c1N=NC3=NC=NN3c1cc2
EXEZUC,CCCOc1ccc(c(c1)O)/N=N/c1ccc(cc1)C
EXUGAF,Cc1cc(/N=N/c2ccccc2)cc(c1O)C
EXZPHP10,CCCCCCC(=O)Oc1ccc(cc1)/N=N/c1ccc(cc1)OCC
EXZPHP11,CCCCCCC(=O)Oc1ccc(cc1)/N=N/c1ccc(cc1)OCC
EXZPUN11,CCOc1ccc(cc1)/N=N/c1ccc(cc1)OC(=O)CCCCCCCCC=C
EYAFIW,CN1C=CC(=N1)/N=N/C1=NN(C=C1)C
EYAFOC,CN1N=CC=C1/N=N/C1=CC=NN1C
EYAFUI,CN1N=CC(=C1)/N=N/C1=CC=NN1C
EYAGAP,CN1C=CC(=N1)/N=N/C1=CC=NN1C
EYAGET,CN1N=CC(=C1)/N=N/C1=NN(C=C1)C
FAFFOL,Oc1cc2OCCOCCOCCOCCOc3c(/N=N/c1cc2)cccc3
FANRAO,O=C1CC[C@H]2[C@@H]1[C@H]1[C@@H]2[C@H]2[C@@H]1[C@H]1CC[C@@H]2N=N1
FAVKOD,CCOC(=O)c1cc(/N=N/c2ccc(cc2)CO)cc(c1)C(=O)OCC
FECXIU,CC(c1cccc(c1/N=N\c1c(cccc1C(C)C)C(C)C)C(C)C)C
FEFLOR,C1C[C@H]2C=C[C@@H]1[C@H]1[C@@H]2[C@H]2N=N[C@@H]1[C@H]1[C@@H]2[C@@H]2C[C@H]1C=C2
FEJDAA,N1=N[C@@H]2[C@H](C1)CN1C2=Nc2c1cccc2
FEJZAV,C[C@H]1O[C@H](OC(=O)[C@]21N=NC[C@@H]2c1ccccc1)C(C)(C)C
FEPVON,O1N=C2C(=N1)C1=NON=C1C1=NON=C1/N=N/C1=NON=C1C1=NON=C1C1=NON=C1/N=N/2
FEQDAI,COc1cc2OCCOc3cccc(c3)/N=N/c3cc(OCCOc1cc2OC)ccc3
FEQDEM,Cc1cc2OCCOc3cccc(c3)/N=N/c3cc(OCCOc1cc2C)ccc3
FEQLAQ,COc1ccc(cc1c1ccc(cc1)/N=N/c1ccc(cc1)c1cc(OC)ccc1OC)OC
FEQPEZ,CC(c1cccc(c1/N=N/c1ccccc1)C(C)C)C
FETKEU,C1=CCC[C@@H]2[C@@H](CC1)C1(N=N2)c2ccccc2-c2c1cccc2
FEXJUO,Oc1c2cc(cc1Cc1cc(cc3c1OCCOc1cccc(c1)/N=N/c1cc(OCCOc4c(C2)cc(cc4Cc2cc(cc(C3)c2O)C(C)(C)C)C(C)(C)C)ccc1)C(C)(C)C)C(C)(C)C
FEZWUF,O[C@@H](c1ccccc1)CC1=C(N)N=NC1=O
FEZXEQ,O=C1CCN2C(=C(/N=N/c3ccccc3)C(=N2)N)N1
FEZYER,N#CCCN1N=C(C(=C1N)/N=N/c1ccccc1)N
FIHQIX,Cc1ccc(cc1)C1=NC2=C(N=N1)CCCC2
FITXIP,NC1=NN=C(N=N1)N
FIWYES,Cc1ccc(cc1)/N=N/c1ccc(c(c1)/C=N/CCCN1C=NC=C1)O
FIYCIZ,N#C[C@](C(C)(C)C)(/N=N/[C@](C(C)(C)C)(C#N)C)C
FOMBEO,CCN(c1ccc(cc1)/N=N/c1ccc2c(c1)C(=O)NC2=O)CC
FOMQEF,c1ccc(cc1)/N=N/c1cccc(c1c1cccc2c1cccc2)/N=N/c1ccccc1
FONMAX,O=Cc1ccc(cc1)/N=N/c1ccc(cc1)O
FOWVUI,CC1(C)N=Nc2cnc(NC(=O)c3ccccc3)cc12
FOXTOC,c1cc2COc3ccccc3/N=N/C3=CC=C(/N=N/c4c(OCc(c1)n2)cccc4)N3
FUAZOX10,OC[C@H]1O[C@@H](N2C=C([N+]([O-])=NC2=O)C)C[C@@H]1O
FUBMUM,O=C1c2cc3OCCOCCOc4ccc(cc4)/N=N/c4ccc(OCCOCCOc5cc1c(-c2cc3)cc5)cc4
FUBSEC,O=C1c2cc3OCCOCCOCCOCCOc4ccc(cc4)/N=N/c4ccc(OCCOCCOCCOCCOc5cc1c(-c2cc3)cc5)cc4
FUCMEV,O=C1N=NC(N1)(C)C
FUGYIP,COc1ccc(cc1)/N=N/c1ccc(c(c1)C(=O)O)O
FUHJAW,COc1cccc(c1/N=N/C1=C(C)N(N=C1C)C)OC
FUHJAW01,COc1cccc(c1/N=N/C1=C(C)N(N=C1C)C)OC
FUSJOS,COc1ccc(/N=[N+]([O-])/c2ccc(C)cc2)cc1
FUTKAH,CC(c1ccc(cc1)c1ccccc1)(/N=N/C(C)(C)C)C
GAFHIE,C1C[C@@H]2[C@H](C1)[C@@H]1N=N[C@H]2[C@@H]2[C@H]1[C@H]1CC[C@@H]2c2c1cccc2
GAKNUB,[O-]/[N+](c1ccccc1)=N\CCCCCC/N=[N+]([O-])/c2ccccc2
GAMNOY,Nc1cccc2c1c(ccc2)/N=N/c1cccc2c1c(N)ccc2
GAMWAV,N#CC1(CCCCC1)/N=N/C1(CCCCC1)C#N
GAPYED,Cc1ccc(cc1)/N=N/C1=C(C)N(N=C1C)c1ccc(cc1)C
GARSIB,C(C)(=O)N(C1=CC=C(C=C1)N=NC1=CC=CC=C1)[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)CO1
GATWUU,CCCCCCCCCCCCOc1ccc(/N=[N+]([O-])/c2ccc(OCCCCCCCCCCCC)cc2)cc1
GAVJUJ,CCOc1ccc(cc1)/N=N/c1ccc(c(c1)C(=O)C)O
GAVKUJ,CC(C)(C)/[N+]([O-])=[N+]([O-])/C(C)(C)C
GEHMEM,CN1N=NN=C1/N=N/C1=NN=NN1C
GEJQIX,N#C[C@@H]1C(=O)N[C@@]2([C@H]1C(=C(N)N=N2)C#N)C(C)(C)C
GELZUS,CC/C(=N\Nc1ccccc1)/N=N/c1ccccc1
GEMBAB,CC/C(=N/Nc1ccccc1)/N=N/c1ccccc1
GIGQAR,Oc1ccc(cc1)/N=N/C1=C(N)N(N=C1N)C(=O)OC(C)(C)C
GIGQEV,O=C(OC(C)(C)C)Oc1ccc(cc1)/N=N/C1=C(N)N(N=C1N)C(=O)OC(C)(C)C
GIJXEE,[O-]c(c1/N=[NH+]/c2c3ccccc3cnn2)c4ccccc4c5c1cccc5
GISLUR,Oc1ccc(cc1/N=N/c1c(O)ccc2c1cccc2)C(C)(C)C
GOFJET,CN1C=C(c2c1cccc2)/N=N/c1ccccc1
GOFJOD,c1ccc2c(c1)C(=CN2)C1=CC=C2N1c1ccccc1N=N2
GOFJUJ,Oc1ccccc1/N=N/C1=CNc2c1cccc2
GOFQOK,Oc1ccc(c(c1)C)/N=N/C1=C(C)N(N(C1=O)c1ccccc1)C
GOJNAW,CCCCCCc1ccc(cc1)/N=N/c1ccc(cc1)OCCCCCCN1C(=O)c2c(C1=O)cccc2
GONGEV,C/C(C)=C/[C@@H]1C[C@H](C)[C@@H]2[C@@]1(C([C@@]3(CCN=N3)C)=O)C([C@@H](C)CC2)=O
GORFEY,COc1ccc(cc1)/N=N/c1ccc2c1ccccc2
GOXJEI,Nc1ccc(cc1/N=N/c1ccccc1)/N=N/c1ccccc1
GOYXUQ,c1ccc(cc1)/N=N/c1ccc(cc1)N1CCCC1
GOZZEA,Cc1ccc(cc1)N1N=C(C2=C1N=NC(=N2)c1ccccc1)C
GUDKUO,CC1=CC(=C(N1C)C)/N=N/c1ccccc1
GUDNOJ,CCN1c2ccc(cc2-c2c1cccc2)/N=N/c1ccc2c(-c3ccccc3N2CC)c1
GUGCUG,C=C[C@H](N1NC(=O)N(C1=O)c1ccc(cc1)/N=N/c1ccc(cc1)C(=O)O)C
HABVAJ,Cc1ccc2c(n1)c(O)ccc2/N=N/c1ccc2c(c1)cc1c(c2)cccc1
HABVEN,Cc1ccc2c(n1)c(O)ccc2/N=N/c1ccccc1
HABVIR,Cc1ccc2c(n1)c(O)ccc2/N=N/c1cccc2c1cccc2
HACKAB,COc1ccc(cc1)/N=N/C1=CN(N=N1)Cc1ccccc1
HACKEB,c1ccc2c(c1)/N=N/c1ccccc1/N=N/c1c(/N=N/2)cccc1
HACKEF,c1ccc(cc1)/N=N/C1=CN(N=N1)Cc1ccccc1
HAFJEH,COC(=O)[C@@H]1CC[C@@H]2[C@@H]3[C@]1(CC2(C)C)[C@@]1(N=NCC1)C(=O)C3
HAHJAC,CN(c1ccc(cc1)/N=N/c1ccc(c2c1cccn2)O)C
HAHJEG,CCc1ccc(cc1)/N=N/c1ccc(c2c1cccn2)O
HAHTOC,N#C/C(=C(\N1CCCCC1)/N)/N=N/c1ccc(cc1)OC
HAZLIF,c1ccc(cc1)c1ccc2c3c1OCCc1cccc(c1)/N=N/c1cc(CCOc2c(cc3)c2ccccc2)ccc1
HAZLUR,CCOC(=O)c1cc2OCCOc3cccc(c3)/N=N/c3cc(OCCOc1cc2C(=O)OCC)ccc3
HAZMAY,CCOC(=O)c1cc2OCCCOc3cccc(c3)/N=N/c3cc(OCCCOc1cc2C(=O)OCC)ccc3
HAZMEC,COc1cc2OCCc3ccccc3/N=N/c3c(CCOc1cc2OC)cccc3
HAZSEJ,C1C[C@]2(CC[C@@H]1c1ccccc1)C=CN=N2
HEFRAO,c1ccc(cn1)/N=N/c1cccnc1
HEPGUF,Cc1ccc2c(n1)c(ccc2/N=N/c1ccc(cc1)N(C)C)OC(=O)c1ccccc1
HESCEN,Cc1cc(C)cc(c1)/N=N/c1c(c(C)cc(c1/C(=C\c1ccccc1)/c1ccccc1)C)/C(=C\c1ccccc1)/c1ccccc1
HESCEN10,Cc1cc(C)cc(c1)/N=N/c1c(c(C)cc(c1/C(=C\c1ccccc1)/c1ccccc1)C)/C(=C\c1ccccc1)/c1ccccc1
HETYAJ,CCOC(=O)Cc1c(/N=N/c2ccc(cc2)OC)c(O)c2c(c1C(=O)c1ccc(cc1)OC)cccc2
HEWRAD,Nc1ccccc1/N=N/c1ccccc1N
HEWRAD01,Nc1ccccc1/N=N/c1ccccc1N
HEWRAD02,Nc1ccccc1/N=N/c1ccccc1N
HEWRAD03,Nc1ccccc1/N=N/c1ccccc1N
HEXBOE,O=C([C@]12N=N[C@H]3[C@@H]2[C@@H](N([C@@H]1c1ccccc1)Cc1ccccc1)CC3)OC(C)(C)C
HEXBUK,O=C([C@@]12N=N[C@@H]3[C@H]2[C@H](N([C@@H]1c1ccccc1)Cc1ccccc1)CC3)OC(C)(C)C
HICMUE,C[C@@]12N=NC(=C2COc2c1cccc2)c1ccccc1
HIHMIV,OCC(N/C=C\1/C=C(C=CC1=O)/N=N/c1ccccc1)(CO)CO
HILDEL,O=C1N(C(c2ccccc21)=O)[N-][N+]3=NCCC3(C)C
HILVIK,CC(CCC[C@@H]([C@@H]1CC[C@H]2[C@@]1(C)CC[C@@H]1[C@@H]2CC=C2[C@@]1(C)CC[C@H](C2)OC(=O)Oc1ccc(cc1)/N=N/c1ccncc1)C)C
HIPXAF,c1ccc(cc1)/N=N/C1=NC=CN1
HIZMAH,Cc1ccc(cc1)/N=N/C1=Nc2ccccc2N(C1=O)C
HIZROY,Oc1c(/N=N/c2cc(cc(c2O)C(C)(C)C)C(C)(C)C)cc(cc1C(C)(C)C)C(C)(C)C
HODSOI,CCOc1ccccc1/N=N/c1ccc(c2c1cccn2)O
HOFTAY,CCN(c1ccc(cc1)/N=N/c1c(O)ccc2c1cccc2)CC
HOJXUC,Oc1ccc(cc1)/N=N/C1=C(C)NN=C1C
HOLSUY,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)c1ccc(cc1)/N=N/c1ccc(cc1)N(C)C
HOPQUZ,CN1CCC2(CC1)OC(=O)c1c2c(ccc1)/N=N/c1cc(cc(c1)C(C)(C)C)C(C)(C)C
HOPRAG,O=C1OC2(c3c1cccc3/N=N/c1cc(cc(c1)c1c(C)cccc1C)c1c(C)cccc1C)CCN(CC2)C(C)(C)C
HOTPEM,c1ccc(cc1)/N=N/C1=NC=CN1CN1C=CN=C1/N=N/c1ccccc1
HOTPIQ,COCOc1ccccc1/N=N/c1ccccc1OCOC
HOVJIO,OC(=O)c1ccc(cc1)/N=N/c1ccccc1
HPHAUR10,O=C1NC(=CC(=O)N1)/N=N/c1ccc(cc1)O
HPXAXB,CCCCCCCOc1ccc(/N=[N+]([O-])/c2ccc(OCCCCCCC)cc2)cc1
HPXAXB01,CCCCCCCOc1ccc(/N=[N+]([O-])/c2ccc(OCCCCCCC)cc2)cc1
HPXPZH,COc1ccccc1/N=N/[C@@]1(OO)CCCC[C@H]1c1ccccc1
HUKVUG,O=C(OC(C)(C)C)/N=N/C(=O)OC(C)(C)C
HURNOZ,O=C(/N=N/C(=O)N(CC(=O)NC(c1ccccc1)c1ccccc1)C)OCc1ccccc1
HUSBON,CC1=NN2C(=C(N=C2C2=C(N(N=C12)c1ccccc1)c1ccccc1)c1ccccc1)/N=N/c1ccccc1
HXMAZB,Cc1cc(C)cc(c1/N=N/c1c(C)cc(cc1C)C)C
HXMAZB01,Cc1cc(C)cc(c1/N=N/c1c(C)cc(cc1C)C)C
IBAKEF,COc1nc(N)nc(c1/N=N/c1ccc(cc1)C)OC
