refcode,mlp_method,gaff_method,status,mlp_energy_kJ_mol,gaff_energy_kJ_mol,mlp_rmsd,gaff_rmsd,mlp_max_abs_stress_GPa,gaff_max_abs_stress_GPa,mlp_status,gaff_status
OQUXEG,uma,gaff_uma,ok,-29903.914726176994,-29899.94838302274,0.01376476,0.10109434,,0.0136927178651,match,match
ORAREH,mace,gaff_mace,ok,-23142.496765804695,-23148.37800510294,0.13427803,,0.0260286485198,0.0289083357885,match,error: StructureMatcher did not find a match
ORAREH,maceoff,gaff_maceoff,ok,-29009.993503,-29009.9836475,0.05763014,0.11194560,0.0317965121923,0.0307438986526,match,match
ORAREH,uma,gaff_uma,ok,-23044.92734861099,-23044.34337113831,0.01541183,0.10603009,0.0305236717901,0.0261536271748,match,match
ORASUY,mace,gaff_mace,ok,-41347.27189783524,-41346.60175896098,0.19390454,0.16292333,,0.0306713030449,timeout_match,match
ORASUY,maceoff,gaff_maceoff,ok,-49780.78632325,-49780.77271,0.03086190,0.08381980,,0.0328186785585,timeout_match,match
ORASUY,uma,gaff_uma,ok,-41186.07908778611,-41182.74728041856,0.01258127,0.10659921,,0.0154950089249,match,match
ORAVUZ,mace,gaff_mace,ok,-15480.640563326224,-15480.299125857171,0.17752243,0.17596105,0.154527027001,0.0290953759456,match,match
ORAVUZ,maceoff,gaff_maceoff,ok,-30245.363818,-30245.3470105,0.03820230,0.18808472,0.0190931974049,0.0100700945428,match,match
ORAVUZ,uma,gaff_uma,ok,-15389.93663230375,-15377.776151712258,0.03830395,0.08570940,,0.010803394615,match,match
ORAWAG,mace,gaff_mace,ok,-17000.496450178875,-16996.45412482557,0.14462824,0.23866270,0.0315678573199,0.0218004018118,match,match
ORAWAG,maceoff,gaff_maceoff,ok,-31314.927801,-31314.92126725,0.06035684,0.07782781,0.0220024635822,0.023028079225,match,match
ORAWAG,uma,gaff_uma,ok,-16882.94641622508,-16883.154414479806,0.05171033,0.08398781,,0.039041478305,match,match
OREFAV,mace,gaff_mace,ok,-48853.51550738727,-48853.663178188086,0.12263070,0.11562745,,0.00207437755376,timeout_match,match
OREFAV,maceoff,gaff_maceoff,ok,-54089.854127875,-54089.924591125,0.03932200,0.11262635,,,timeout_match,timeout_match
OREFAV,uma,gaff_uma,ok,-48654.724522268996,-48653.845697682016,0.01810868,0.10120537,0.00757221551639,,match,timeout_match
ORIGUT,mace,gaff_mace,ok,-40916.696165245805,-40916.27187099779,0.09891432,0.13210776,0.011965464125,0.020553303451,match,match
ORIGUT,maceoff,gaff_maceoff,ok,-43762.767262,-43762.705499,0.02313402,,0.0253185946184,0.0293275136128,match,error: StructureMatcher did not find a match
ORIGUT,uma,gaff_uma,ok,-40745.76887767476,-40734.622457923884,0.02464940,,0.0196493280947,0.017722004756,match,error: StructureMatcher did not find a match
ORIQAK,mace,gaff_mace,ok,-23169.823003869995,-23184.89049103303,0.12655295,,0.208840668465,0.0627919248338,timeout_match,error: StructureMatcher did not find a match
ORIQAK,maceoff,gaff_maceoff,ok,-35468.2790175,-35468.2708905,0.04994498,0.08213713,0.150428254023,0.061005403318,match,match
ORIQAK,uma,gaff_uma,ok,-23111.481121609664,-23109.047616805517,0.03363183,0.05446911,,0.0433097424299,match,match
OROYUR,mace,gaff_mace,ok,-12406.235414021348,-12409.645905177244,0.08481902,,0.150101852356,0.0360644310203,match,error: StructureMatcher did not find a match
OROYUR,maceoff,gaff_maceoff,ok,-17523.950465,-17523.95078925,0.04084293,0.03938697,0.027390260822,0.032122496931,match,match
OROYUR,uma,gaff_uma,ok,-12374.792436290345,-12374.156911528982,0.01241477,0.05127012,,0.0614143268879,match,match
OSAQIK,mace,gaff_mace,ok,-13754.434487706765,-13754.682479131658,0.09132607,0.10745321,0.118135070536,0.0284027510241,match,match
OSAQIK,maceoff,gaff_maceoff,ok,-16108.280009,-16108.28451075,0.03651467,0.07211948,0.031669473851,0.0270508252117,match,match
OSAQIK,uma,gaff_uma,ok,-13696.625252722426,-13696.113808098173,0.01103989,0.05253285,0.110230917261,0.0395061200574,match,match
OSEWEQ,mace,gaff_mace,ok,-34716.86281894061,-34719.234380161535,,,0.139522034424,0.0281141425408,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
OSEWEQ,maceoff,gaff_maceoff,ok,-66908.841318125,-66908.76043824299,0.11075739,,,0.0288885378391,timeout_match,error: StructureMatcher did not find a match
OSEWEQ,uma,gaff_uma,ok,-34604.615992720974,-34599.47709950742,0.01313285,0.05198137,0.00947181063677,0.00735330702631,match,match
OSEWIU,mace,gaff_mace,ok,-31797.31586787164,-31780.161595945443,0.12207172,,0.0290726953681,0.0129985821486,match,error: StructureMatcher did not find a match
OSEWIU,maceoff,gaff_maceoff,ok,-55771.90391825,-55771.8458035,0.03076459,,0.0781657599945,0.0296821801141,match,error: StructureMatcher did not find a match
OSEWIU,uma,gaff_uma,ok,-31644.070289294843,-31630.667391202933,0.02988449,0.24803790,,0.0189865588615,match,match
OSICEA,mace,gaff_mace,ok,-22948.582860951257,-22952.650827281574,0.05156403,,0.137002028287,0.0290045440564,match,error: StructureMatcher did not find a match
OSICEA,maceoff,gaff_maceoff,ok,-32038.3876885,-32038.3950805,0.03664311,0.06258876,0.123919839925,0.0285568933409,match,match
OSICEA,uma,gaff_uma,ok,-22910.025344285477,-22907.62083332363,0.00899713,0.05994016,,0.0498387597956,match,match
OSICOL,mace,gaff_mace,missing_energy,,,0.09346668,0.17850664,,,timeout_match,timeout_match
OSICOL,maceoff,gaff_maceoff,ok,-30677.155833625,-30677.1451895,0.05093453,0.14211278,,0.0356009024647,timeout_match,match
OSICOL,uma,gaff_uma,ok,-28362.94822253643,-28361.06292326807,0.01268328,0.16590185,0.0107100622201,0.0134248070408,match,match
OSIDEB,mace,gaff_mace,ok,-22979.57107919063,-22977.861009346077,0.15626737,0.10714710,0.148208471779,0.0296551534879,match,match
OSIDEB,maceoff,gaff_maceoff,ok,-32038.5366735,-32038.519609875,0.03900926,0.08699365,,0.0307602074051,timeout_match,match
OSIDEB,uma,gaff_uma,ok,-22931.581132335145,-22928.05666788068,0.01895987,0.11083240,,0.00606897036538,match,match
OSIGII,mace,gaff_mace,ok,-20556.848100844934,-20551.010521159482,0.13463545,0.09651558,0.0294581905782,0.0312706223834,match,match
OSIGII,maceoff,gaff_maceoff,ok,-22400.9578475,-22400.97736375,0.02008128,0.12671606,0.0362960539522,0.0331933800485,match,match
OSIGII,uma,gaff_uma,ok,-20469.640026375957,-20468.383160197052,0.02362247,0.12779742,0.0304317814117,0.036757130549,match,match
OSIHAB,mace,gaff_mace,ok,-17228.735421997833,-17228.967324493595,,,0.0375643334207,0.0355542672413,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
OSIHAB,maceoff,gaff_maceoff,ok,-22541.124695,-22541.12602475,0.08179187,0.10103459,0.0326222895395,0.0331913570457,match,match
OSIHAB,uma,gaff_uma,ok,-17132.125358461435,-17131.80435176146,0.09807404,0.10193350,,0.0448660431824,match,match
OSILUZ,mace,gaff_mace,ok,-22465.020881552995,-22465.168817688475,0.11256240,0.13016013,0.0346956134049,0.0357119121762,match,match
OSILUZ,maceoff,gaff_maceoff,ok,-25525.4757905,-25525.465237,0.03953919,0.12859067,0.0322052805971,0.0352169281354,match,match
OSILUZ,uma,gaff_uma,ok,-22338.31890026998,-22334.77026623982,0.01520394,0.15286354,,0.0122298416007,match,match
OSOVIC,mace,gaff_mace,ok,-27876.038877510815,-27874.345186051385,0.06227920,0.09290055,,0.0375153165148,timeout_match,match
OSOVIC,maceoff,gaff_maceoff,ok,-33805.35043475,-33805.34541425,0.02207301,0.04806564,0.033429558148,0.0324961151174,match,match
OSOVIC,uma,gaff_uma,ok,-27771.454856065084,-27768.06299863895,0.00996826,0.07379872,,0.0129309321037,match,match
OSOXAY,mace,gaff_mace,ok,-20115.424811820874,-20118.219099403166,0.11445647,0.21432885,0.13114245633,0.027686121248,match,match
OSOXAY,maceoff,gaff_maceoff,ok,-23418.68067575,-23418.6669785,0.04993313,0.19224602,0.0343743397451,0.0272139493849,match,match
OSOXAY,uma,gaff_uma,ok,-19989.649933972898,-19982.778079769745,0.00968813,,,0.0331269208689,match,error: StructureMatcher did not find a match
OSUGIU,mace,gaff_mace,ok,-17271.273199827032,-17270.11081690961,0.12105812,0.15112052,0.134986441178,0.0327929815398,match,match
OSUGIU,maceoff,gaff_maceoff,ok,-21272.15743725,-21272.1507035,0.01726947,0.14396535,0.0260856102872,0.0321215590477,match,match
OSUGIU,uma,gaff_uma,ok,-17174.178152768713,-17169.937935999224,0.01196365,0.18256727,,0.0420709417845,match,match
OSUSIH,mace,gaff_mace,ok,-33637.63823332395,-33637.69786125921,0.06533582,0.07844336,0.14757816249,0.029778479128,match,match
OSUSIH,maceoff,gaff_maceoff,ok,-34991.03494925,-34991.0412925,0.03577844,0.06804343,0.033378402462,0.0301072776319,match,match
OSUSIH,uma,gaff_uma,ok,-33486.73126622716,-33484.700780655294,0.00757894,0.06237250,,0.0163185670856,match,match
OSUYOT,mace,gaff_mace,ok,-19088.100759752662,-19088.81559545703,0.08075103,0.08530853,0.117672711297,0.0302880460497,match,match
OSUYOT,maceoff,gaff_maceoff,ok,-25832.0979505,-25832.101271,0.02991574,0.03454274,0.159545240357,0.0307518418866,match,match
OSUYOT,uma,gaff_uma,ok,-19038.260248348386,-19037.61970634975,0.00781882,0.04281832,,0.0324079782708,match,match
OTEMIM,mace,gaff_mace,ok,-37448.59938253826,-37448.36665991718,0.09760181,0.08429902,0.141384975279,0.0316194854766,match,match
OTEMIM,maceoff,gaff_maceoff,ok,-46128.82476725,-46128.81330475,0.04810868,0.05494785,0.0287797801042,0.031338537292,match,match
OTEMIM,uma,gaff_uma,ok,-37335.40431053519,-37333.08224628965,0.01518392,0.06976214,0.0136261041604,0.0182119872975,match,match
OTENEI,mace,gaff_mace,ok,-25463.427067484317,-25463.711952488073,0.10356915,0.10146439,,0.0323627220321,timeout_match,match
OTENEI,maceoff,gaff_maceoff,ok,-32025.3890355,-32025.39559425,0.03109516,0.09678027,,0.0691402272643,timeout_match,match
OTENEI,uma,gaff_uma,ok,-25420.63512316897,-25414.12465477729,0.01330426,0.11824130,,0.0147267288431,match,match
OTENOS,mace,gaff_mace,ok,-19420.458380139193,-19420.311529463703,0.11640493,0.08535080,0.0250218248582,0.0321624018001,match,match
OTENOS,maceoff,gaff_maceoff,ok,-24390.2252655,-24390.22288575,0.03520247,0.04159867,0.0290333502445,0.0331899098874,match,match
OTENOS,uma,gaff_uma,ok,-19332.968279044417,-19331.223148842302,0.01466531,0.05399669,0.0227005791972,0.0182887708911,match,match
OTOCUY,mace,gaff_mace,ok,-11270.878182854656,-11266.611348194167,0.09974618,0.08013970,0.0311446108855,0.031886429905,match,match
OTOCUY,maceoff,gaff_maceoff,excluded,,,,0.09310861,0.0246224800023,0.0322882005857,error: StructureMatcher did not find a match,match
OTOCUY,uma,gaff_uma,ok,-11266.61521966812,-11265.2798385502,0.05209041,0.04348929,,0.0275872550999,match,match
OTOFIN,mace,gaff_mace,ok,-21949.324824111063,-21949.263001134506,,,0.0358563516433,0.0308394675898,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
OTOFIN,maceoff,gaff_maceoff,ok,-29888.711719,-29888.71074325,0.02713945,0.07662617,0.0344780117332,0.0324781605493,match,match
OTOFIN,uma,gaff_uma,ok,-21797.151173452825,-21795.41974416787,0.02228004,0.09053969,0.0300397231028,0.0298154586345,match,match
OVAYES,mace,gaff_mace,ok,-26109.946260078916,-26102.584380995242,0.13267220,,0.0309130302523,0.0300396788048,match,error: StructureMatcher did not find a match
OVAYES,maceoff,gaff_maceoff,ok,-33164.543503,-33164.49888525,0.03995516,,0.0279740304184,0.0289039845028,match,error: StructureMatcher did not find a match
OVAYES,uma,gaff_uma,ok,-25995.34426308415,-25986.61113446034,0.01582995,,0.0183833482931,0.0283660559574,match,error: StructureMatcher did not find a match
OVAZAO,mace,gaff_mace,ok,-12646.75680781072,-12646.763827118633,0.15273487,0.15871211,0.132847080785,0.0217106517265,timeout_match,match
OVAZAO,maceoff,gaff_maceoff,ok,-24298.015609416663,-24298.042591813322,0.10329506,,,0.0278335829654,timeout_match,error: StructureMatcher did not find a match
OVAZAO,uma,gaff_uma,ok,-12578.84905614636,-12573.051397267069,0.02060978,0.17649494,0.0173661157665,0.0175449852735,match,match
OVAZAO01,mace,gaff_mace,ok,-12646.754725335635,-12646.76063506223,0.15449297,0.16139667,0.13419933561,0.0215642934564,timeout_match,match
OVAZAO01,maceoff,gaff_maceoff,ok,-24298.015460416664,-24298.042570336966,0.11355648,,,0.0274630017573,timeout_match,error: StructureMatcher did not find a match
OVAZAO01,uma,gaff_uma,ok,-12578.826904722191,-12572.858651735261,0.02148109,0.17948129,0.018496566994,0.00622733805721,match,match
OVAZES,mace,gaff_mace,ok,-18859.89394167063,-18858.962978822303,,,0.153576307926,0.0203650695793,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
OVAZES,maceoff,gaff_maceoff,ok,-32400.8513865,-32400.85605425,0.04606709,0.10243623,0.0297777774232,0.0262013406472,match,match
OVAZES,uma,gaff_uma,ok,-18772.616180670524,-18770.516515115523,0.02573268,0.07818721,0.0318444563815,0.0348050807645,match,match
OVEKIL,mace,gaff_mace,ok,-30272.807892488,-30270.358757060047,0.09815898,0.14124152,,0.0335190397962,timeout_match,match
OVEKIL,maceoff,gaff_maceoff,ok,-32752.7292865,-32752.7224255,0.05195944,0.05269138,0.17747122768,0.0295061934015,match,match
OVEKIL,uma,gaff_uma,ok,-30117.268809323967,-30113.746467546807,0.01624970,0.09490624,0.0124322753138,0.02281109572,match,match
OVENAH,mace,gaff_mace,ok,-26644.781461578154,-26646.331787894705,0.15286112,0.16747510,0.175918989569,0.0367869267846,match,match
OVENAH,maceoff,gaff_maceoff,ok,-27121.094387,-27121.071475,0.03097728,0.05304008,0.175208249538,0.0348934207343,match,match
OVENAH,uma,gaff_uma,ok,-26528.577759827476,-26525.93314511664,0.01093624,0.06695877,,0.0391050972316,match,match
OVIBAY,mace,gaff_mace,ok,-20732.339458202747,-20730.457005251686,0.09048312,0.23101068,,0.0188054814487,timeout_match,match
OVIBAY,maceoff,gaff_maceoff,ok,-24790.9638405,-24790.976908,0.02302843,0.17606225,0.0186896488587,0.0144557896662,match,match
OVIBAY,uma,gaff_uma,ok,-20653.42019740315,-20648.581554482495,0.01636355,0.16711125,,0.00592288429485,match,match
OVIJEJ,mace,gaff_mace,excluded,,,0.08603952,0.09171945,,0.037281199238,timeout_match,match
OVIJEJ,maceoff,gaff_maceoff,ok,-56129.6825885,-56129.62694859865,0.06048322,0.11371771,0.0394668570164,0.0395496569444,match,match
OVIJEJ,uma,gaff_uma,ok,-57500.37858575599,-57493.3241330618,0.00811741,0.11759870,0.00993866495783,0.00848217518313,match,match
OVIRET,mace,gaff_mace,ok,-17168.668587030475,-17164.111054124965,0.12309312,0.09191100,,0.00412480620826,timeout_match,match
OVIRET,maceoff,gaff_maceoff,ok,-20058.4015339375,-20058.38215675,0.05019811,0.06246992,,0.00201307893698,timeout_match,match
OVIRET,uma,gaff_uma,ok,-17113.67170047653,-17110.035765311794,0.02282679,0.04890487,0.00800651255392,0.00958493258159,match,match
OVIVEW,mace,gaff_mace,ok,-29789.74295727817,-29790.091414055136,0.09814199,0.08655027,0.174179523569,0.0344246401897,match,match
OVIVEW,maceoff,gaff_maceoff,ok,-33864.955761,-33864.95333275,0.02679563,0.02900967,,0.0335147454774,timeout_match,match
OVIVEW,uma,gaff_uma,ok,-29549.004383046635,-29547.686851715156,0.00831473,0.04085312,,0.00472546526998,match,match
OVOLAO,mace,gaff_mace,ok,-36438.902404644985,-36438.2847537914,0.10853344,0.09397675,0.155873910111,0.0293550834792,timeout_match,match
OVOLAO,maceoff,gaff_maceoff,ok,-40157.8868305,-40157.8869275,0.07893166,0.09829431,0.028808974295,0.0334470006976,match,match
OVOLAO,uma,gaff_uma,ok,-36296.950916619884,-36295.71112834477,0.02110651,0.09736975,0.0387502818857,0.0331410402745,match,match
OVOLES,mace,gaff_mace,ok,-23459.630062120825,-23460.067237160674,,,0.111208401656,0.027244031842,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
OVOLES,maceoff,gaff_maceoff,ok,-27568.594477,-27568.591969,0.04916146,0.03672287,0.141911338352,0.0243722218203,match,match
OVOLES,uma,gaff_uma,ok,-23355.96130053561,-23356.394423191512,0.04366454,0.03088501,,0.0970267737273,match,match
OVOWEE,mace,gaff_mace,missing_energy,,,,,,,missing_relaxed,missing_relaxed
OVOWEE,maceoff,gaff_maceoff,ok,-59911.192716,-59911.1448055,0.08082624,0.09313336,0.0279318570585,0.0262500571481,match,match
OVOWEE,uma,gaff_uma,ok,-25707.126680073383,-25705.822246625743,0.03182949,0.03874177,0.129115929945,0.0219714084233,match,match
OVOWEE01,mace,gaff_mace,missing_energy,,,,,,,missing_relaxed,missing_relaxed
OVOWEE01,maceoff,gaff_maceoff,ok,-59911.1955665,-59911.144459,0.08573340,0.11061338,0.0266571265805,0.0251599423724,match,match
OVOWEE01,uma,gaff_uma,ok,-25707.058416700907,-25705.709069331166,0.05057733,0.05919079,0.126133489962,0.0480499924498,match,match
OVOZUX,mace,gaff_mace,ok,-26260.37917061765,-26260.360983132545,0.15393648,0.16185091,0.0065693845037,0.00952539489996,match,match
OVOZUX,maceoff,gaff_maceoff,ok,-32734.59232625,-32734.597977,0.02193032,0.04435501,0.0179519829893,0.0261224364883,match,match
OVOZUX,uma,gaff_uma,ok,-26154.399754177415,-26153.95879208828,0.01700490,0.05638169,,0.018277131008,match,match
OVUYEL,mace,gaff_mace,ok,-21496.56646239049,-21496.829216071194,0.05279161,0.07449111,0.0205148807622,0.0277154138853,match,match
OVUYEL,maceoff,gaff_maceoff,ok,-21898.97361425,-21898.989564,0.02490181,0.06690316,0.0304940192817,0.0272109356831,match,match
OVUYEL,uma,gaff_uma,ok,-21426.255574680265,-21426.04135312162,0.02140728,0.06767635,0.00784210867633,0.0274318600373,match,match
OVUZEL,mace,gaff_mace,ok,-25419.892596174286,-25414.387094880665,0.09819531,0.13149423,0.0268523115968,0.0280604999908,match,match
OVUZEL,maceoff,gaff_maceoff,ok,-31592.2874415,-31592.2756865,0.05909918,0.10509380,0.146932470839,0.0323508960558,match,match
OVUZEL,uma,gaff_uma,ok,-25370.96232739326,-25360.000291112065,0.01926974,0.13098970,,0.0350217376337,match,match
OWACIZ,mace,gaff_mace,ok,-27689.656581500923,-27683.29942830198,0.11861725,0.12350633,,0.0257805050964,timeout_match,match
OWACIZ,maceoff,gaff_maceoff,ok,-34234.67246575,-34234.661627,0.04440774,0.06290725,,0.0218737298399,timeout_match,match
OWACIZ,uma,gaff_uma,ok,-27548.17106938731,-27543.61968742172,0.01949262,0.16120652,0.0153684728454,0.0170633529055,match,match
OWAKAB,mace,gaff_mace,ok,-27689.617553184078,-27689.950210487907,,,0.0242022651751,0.0273702531726,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
OWAKAB,maceoff,gaff_maceoff,ok,-33126.02468,-33126.0516845,0.01741710,0.06716862,0.0269187850603,0.0289256189326,match,match
OWAKAB,uma,gaff_uma,ok,-27545.185692604748,-27542.32352759131,0.01637861,0.05522140,0.0192490117055,0.0278411829099,match,match
OWAMAC,mace,gaff_mace,ok,-25060.45144657541,-25061.85692428712,0.11000480,0.07136003,0.0341200937513,0.0288046318323,match,match
OWAMAC,maceoff,gaff_maceoff,ok,-26483.69768875,-26483.683135,0.03374568,0.05134983,0.0317163292309,0.0249444088029,match,match
OWAMAC,uma,gaff_uma,ok,-24981.21612394911,-24980.054271701014,0.01818282,0.05016466,0.0215714697329,0.0253558667721,match,match
OWAPEI,mace,gaff_mace,ok,-19015.756323061276,-19015.832015804324,0.19630250,0.19983101,0.0268789929834,0.0246315850989,match,match
OWAPEI,maceoff,gaff_maceoff,ok,-24395.5128515,-24395.51856525,0.03460264,0.08582126,0.0360090037845,0.0331315990395,match,match
